time,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide,aqi_pm25,aqi_pm10,aqi,temp,rhum,prcp,snwd,wdir,wspd,wpgt,pres,tsun,cldc,coco,hour,day_of_week,day_of_month,month,day_of_year,is_weekend,time_of_day,season,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_12h,aqi_lag_24h,pm25_lag_1h,pm25_lag_6h,pm25_lag_24h,aqi_ma_6h,aqi_std_6h,aqi_ma_12h,aqi_std_12h,aqi_ma_24h,aqi_std_24h,pm25_ma_6h,pm25_ma_24h,aqi_category,aqi_color
2026-01-14 02:00:00+00:00,57.6,59.0,48.7,5.0,19.9,2413.0,152,53,152,11.7,84.0,0.0,,19.0,6.1,,1018.4,,0.0,1.0,2,2,14,1,14,0,night,winter,147.0,153.0,157.0,152.0,104.0,54.1,67.1,36.6,151.5,3.2710854467747024,154.91666666666666,4.440686542606876,124.79166666666667,34.56685918077035,58.26666666666667,48.15416666666667,Unhealthy,red
2026-01-14 03:00:00+00:00,69.2,70.5,47.4,13.0,22.4,2917.0,158,59,158,12.2,83.0,0.0,,15.0,7.2,,1018.8,,1.0,1.0,3,2,14,1,14,0,night,winter,152.0,148.0,155.0,155.0,110.0,57.6,63.6,39.2,152.0,4.0496913462757975,155.16666666666666,4.529365464956902,126.79166666666667,35.05893071941054,59.199999999999996,49.40416666666667,Unhealthy,red
2026-01-14 04:00:00+00:00,69.8,71.2,41.4,42.0,25.2,2647.0,158,59,158,16.4,67.0,0.0,,4.0,6.5,,1019.4,,0.0,2.0,4,2,14,1,14,0,night,winter,158.0,147.0,154.0,158.0,111.0,69.2,61.0,39.6,152.66666666666666,4.718756898460391,155.16666666666666,4.529365464956902,128.75,35.44898355076819,60.666666666666664,50.6625,Unhealthy,red
2026-01-14 05:00:00+00:00,48.1,51.3,32.6,83.0,28.1,1993.0,132,48,132,20.4,63.0,0.0,,347.0,4.3,,1019.4,,0.0,1.0,5,2,14,1,14,0,night,winter,158.0,152.0,153.0,160.0,92.0,69.8,58.6,31.7,149.16666666666666,9.64192235328457,152.83333333333334,7.825753908884307,130.41666666666666,34.57558408028389,58.916666666666664,51.34583333333333,Unhealthy for Sensitive Groups,orange
2026-01-14 06:00:00+00:00,32.2,40.2,24.6,115.0,29.6,1402.0,93,37,93,22.7,63.0,0.0,,286.0,8.3,,1019.2,,0.0,1.0,6,2,14,1,14,0,morning,winter,132.0,158.0,148.0,161.0,83.0,48.1,54.7,27.5,140.0,24.9559612117046,147.16666666666666,18.59048306543047,130.83333333333334,34.0353609809192,55.166666666666664,51.541666666666664,Moderate,yellow
2026-01-14 07:00:00+00:00,26.3,37.8,17.9,130.0,28.5,1001.0,81,35,81,24.1,59.0,0.0,,275.0,13.0,,1018.3,,0.0,1.0,7,2,14,1,14,0,morning,winter,93.0,158.0,147.0,159.0,79.0,32.2,54.1,25.3,129.0,34.11744421846554,140.66666666666666,26.168451975382077,130.91666666666666,33.9051319274018,50.53333333333333,51.583333333333336,Moderate,yellow
2026-01-14 08:00:00+00:00,24.2,38.0,11.9,136.0,26.0,663.0,76,35,76,24.6,57.0,0.0,,274.0,15.1,,1017.2,,0.0,1.0,8,2,14,1,14,0,morning,winter,81.0,132.0,152.0,157.0,77.0,26.3,57.6,24.6,116.33333333333333,37.78182984804703,133.91666666666666,31.480032151229242,130.875,33.974814840971376,44.96666666666667,51.56666666666666,Moderate,yellow
2026-01-14 09:00:00+00:00,23.0,37.5,8.3,137.0,23.9,443.0,74,35,74,24.6,58.0,0.0,,273.0,14.8,,1016.2,,0.0,1.0,9,2,14,1,14,0,morning,winter,76.0,93.0,158.0,155.0,78.0,24.2,69.2,25.0,102.33333333333333,34.69101708896384,127.16666666666667,35.03201998518541,130.70833333333334,34.25413864765514,37.266666666666666,51.48333333333333,Moderate,yellow
2026-01-14 10:00:00+00:00,21.9,36.6,6.8,134.0,23.0,358.0,72,34,72,24.2,59.0,0.0,,264.0,13.7,,1015.6,,0.0,1.0,10,2,14,1,14,0,morning,winter,74.0,81.0,158.0,154.0,80.0,23.0,69.8,25.7,88.0,22.829805080204217,120.33333333333333,37.24936444444603,130.375,34.80356366061223,29.283333333333335,51.32500000000001,Moderate,yellow
2026-01-14 11:00:00+00:00,21.1,35.2,7.8,127.0,22.6,392.0,70,33,70,23.5,63.0,0.0,,255.0,13.3,,1015.7,,0.0,1.0,11,2,14,1,14,0,morning,winter,72.0,76.0,132.0,153.0,82.0,21.9,48.1,26.7,77.66666666666667,8.406346808619526,113.41666666666667,38.322692857872084,129.875,35.605706064447766,24.78333333333333,51.09166666666667,Moderate,yellow
2026-01-14 12:00:00+00:00,19.6,32.5,12.9,106.0,20.8,557.0,67,30,67,22.3,69.0,0.0,,247.0,11.9,,1016.0,,0.0,1.0,12,2,14,1,14,0,afternoon,winter,70.0,74.0,93.0,148.0,83.0,21.1,32.2,27.4,73.33333333333333,4.885352256162165,106.66666666666667,38.807996676723995,129.20833333333334,36.655836674653415,22.683333333333337,50.76666666666667,Moderate,yellow
2026-01-14 13:00:00+00:00,22.2,32.5,28.4,82.0,20.0,962.0,72,30,72,20.0,81.0,0.0,,239.0,8.6,,1016.4,,0.0,1.0,13,2,14,1,14,0,afternoon,winter,67.0,72.0,81.0,147.0,109.0,19.6,26.3,38.9,71.83333333333333,3.1251666622420466,100.41666666666667,37.74666350898611,127.66666666666667,38.284594093806966,22.0,50.07083333333333,Moderate,yellow
2026-01-14 14:00:00+00:00,28.5,37.4,49.7,49.0,19.0,1498.0,85,35,85,18.8,86.0,0.0,,227.0,8.3,,1016.8,,0.0,1.0,14,2,14,1,14,0,afternoon,winter,72.0,70.0,76.0,152.0,152.0,22.2,24.2,56.6,73.33333333333333,6.186005711829625,94.83333333333333,34.21279222038405,124.875,38.87137372993387,22.71666666666667,48.9,Moderate,yellow
2026-01-14 15:00:00+00:00,30.7,39.3,64.8,24.0,18.1,1849.0,90,36,90,18.3,88.0,0.0,,235.0,9.4,,1017.3,,0.0,1.0,15,2,14,1,14,0,afternoon,winter,85.0,67.0,74.0,158.0,155.0,28.5,23.0,63.1,76.0,9.23038460737804,89.16666666666667,27.83664469505638,122.16666666666667,38.945521221167674,24.0,47.550000000000004,Moderate,yellow
2026-01-14 16:00:00+00:00,31.9,40.3,68.7,16.0,17.7,1866.0,93,37,93,18.0,91.0,0.0,,253.0,10.4,,1017.3,,0.0,1.0,16,2,14,1,14,0,afternoon,winter,90.0,72.0,72.0,158.0,158.0,30.7,21.9,68.7,79.5,11.18481112938974,83.75,17.705289399704764,119.45833333333333,38.603873613551094,25.666666666666668,46.01666666666667,Moderate,yellow
2026-01-14 17:00:00+00:00,32.2,40.4,66.4,17.0,17.6,1698.0,93,37,93,17.8,93.0,0.0,,270.0,11.5,,1017.3,,0.0,1.0,17,2,14,1,14,0,evening,winter,93.0,85.0,70.0,132.0,160.0,31.9,21.1,73.3,83.33333333333333,11.219031449585403,80.5,9.904085474738988,116.66666666666667,37.96184201636388,27.51666666666667,44.304166666666674,Moderate,yellow
2026-01-14 18:00:00+00:00,31.7,40.9,61.4,21.0,16.9,1482.0,92,38,92,17.6,93.0,0.0,,289.0,12.6,,1017.3,,0.0,1.0,18,2,14,1,14,0,evening,winter,93.0,90.0,67.0,93.0,161.0,32.2,19.6,74.5,87.5,8.167006795645438,80.41666666666667,9.792931897626056,113.79166666666667,37.0604431877894,29.53333333333333,42.520833333333336,Moderate,yellow
2026-01-14 19:00:00+00:00,30.2,40.0,53.4,28.0,15.3,1225.0,89,37,89,17.5,93.0,0.0,,294.0,12.6,,1017.0,,0.0,1.0,19,2,14,1,14,0,evening,winter,92.0,93.0,72.0,81.0,159.0,31.7,22.2,71.2,90.33333333333333,3.076794869143027,81.08333333333333,10.103629710819758,110.875,36.08963779981365,30.866666666666664,40.8125,Moderate,yellow
2026-01-14 20:00:00+00:00,28.1,37.8,42.6,37.0,13.3,919.0,85,35,85,17.4,93.0,0.0,,303.0,13.0,,1016.4,,0.0,1.0,20,2,14,1,14,0,evening,winter,89.0,93.0,85.0,76.0,157.0,30.2,28.5,67.1,90.33333333333333,3.076794869143027,81.83333333333333,10.025724488293978,107.875,35.06678411012453,30.8,39.1875,Moderate,yellow
2026-01-14 21:00:00+00:00,26.1,35.6,33.5,45.0,11.5,674.0,80,33,80,17.1,94.0,0.0,,316.0,11.9,,1015.8,,0.0,1.0,21,2,14,1,14,0,night,winter,85.0,92.0,90.0,74.0,155.0,28.1,30.7,63.6,88.66666666666667,5.240865068553593,82.33333333333333,9.745239708171512,104.75,34.010548235868505,30.033333333333335,37.625,Moderate,yellow
2026-01-14 22:00:00+00:00,26.4,36.1,26.7,50.0,10.0,442.0,81,33,81,17.0,95.0,0.0,,317.0,11.2,,1015.2,,1.0,1.0,22,2,14,1,14,0,night,winter,80.0,89.0,93.0,72.0,154.0,26.1,31.9,61.0,86.66666666666667,5.537749241956137,83.08333333333333,9.209267400864821,101.70833333333333,32.651625123236855,29.116666666666664,36.18333333333333,Moderate,yellow
2026-01-14 23:00:00+00:00,27.8,38.0,21.7,53.0,8.7,271.0,84,35,84,16.9,95.0,0.0,,303.0,11.2,,1015.0,,1.0,2.0,23,2,14,1,14,0,night,winter,81.0,85.0,93.0,70.0,153.0,26.4,32.2,58.6,85.16666666666667,4.622409184265942,84.25,8.236559299302954,98.83333333333333,30.93143422456172,28.383333333333336,34.9,Moderate,yellow
2026-01-15 00:00:00+00:00,31.9,41.4,18.9,53.0,7.9,419.0,93,38,93,16.4,97.0,0.0,,308.0,11.2,,1014.9,,1.0,2.0,0,3,15,1,15,0,night,winter,84.0,80.0,92.0,67.0,148.0,27.8,31.7,54.7,85.33333333333333,4.926120853855099,86.41666666666667,6.529072512908067,96.54166666666667,29.114435634557978,28.416666666666668,33.95,Moderate,yellow
2026-01-15 01:00:00+00:00,36.2,45.5,25.3,39.0,9.9,1247.0,103,42,103,16.2,98.0,0.0,,316.0,9.7,,1015.2,,1.0,2.0,1,3,15,1,15,0,night,winter,93.0,81.0,89.0,72.0,147.0,31.9,30.2,54.1,87.66666666666667,8.801515021107754,89.0,6.438520439865664,94.70833333333333,27.115660751141412,29.416666666666668,33.204166666666666,Unhealthy for Sensitive Groups,orange
2026-01-15 02:00:00+00:00,45.8,52.6,34.1,20.0,12.7,2394.0,126,49,126,15.9,98.0,0.0,,332.0,7.9,,1015.6,,2.0,1.0,2,3,15,1,15,0,night,winter,103.0,84.0,85.0,85.0,152.0,36.2,28.1,57.6,94.5,17.717223258742237,92.41666666666667,12.317454971288416,93.625,25.177306034014233,32.36666666666667,32.7125,Unhealthy for Sensitive Groups,orange
2026-01-15 03:00:00+00:00,62.4,68.0,40.7,13.0,15.6,3028.0,155,57,155,16.1,98.0,0.0,,360.0,6.5,,1016.2,,2.0,5.0,3,3,15,1,15,0,night,winter,126.0,93.0,80.0,90.0,158.0,45.8,26.1,69.2,107.0,28.572714256789002,97.83333333333333,21.80005560181997,93.5,24.849109860708086,38.416666666666664,32.42916666666667,Unhealthy,red
2026-01-15 04:00:00+00:00,67.8,72.6,44.3,29.0,18.5,2656.0,157,60,157,18.0,95.0,0.0,,44.0,4.7,,1017.0,,1.0,5.0,4,3,15,1,15,0,night,winter,155.0,103.0,81.0,93.0,158.0,62.4,26.4,69.8,119.66666666666667,31.443070248733292,103.16666666666667,27.574142476845015,93.45833333333333,24.736839569436363,45.31666666666666,32.34583333333333,Unhealthy,red
2026-01-15 05:00:00+00:00,64.7,69.4,45.6,57.0,21.4,1772.0,156,58,156,21.8,76.0,0.0,,78.0,4.3,,1017.7,,0.0,2.0,5,3,15,1,15,0,night,winter,157.0,126.0,84.0,93.0,132.0,67.8,27.8,48.1,131.66666666666666,28.7309357081661,108.41666666666667,31.219045274940747,94.45833333333333,26.76464112392934,51.46666666666667,33.0375,Unhealthy,red
2026-01-15 06:00:00+00:00,41.2,47.7,42.9,82.0,23.9,1030.0,115,44,115,23.9,63.0,0.0,,240.0,9.7,,1017.8,,0.0,1.0,6,3,15,1,15,0,morning,winter,156.0,155.0,93.0,92.0,93.0,64.7,31.9,32.2,135.33333333333334,23.78795213268206,110.33333333333333,30.823053159293245,95.375,27.087318547374412,53.01666666666667,33.4125,Unhealthy for Sensitive Groups,orange
2026-01-15 07:00:00+00:00,26.0,34.7,32.6,102.0,26.0,666.0,80,32,80,24.9,58.0,0.0,,243.0,13.7,,1017.3,,0.0,1.0,7,3,15,1,15,0,morning,winter,115.0,157.0,103.0,89.0,81.0,41.2,36.2,26.3,131.5,30.846393630376106,109.58333333333333,31.49158136660826,95.33333333333333,27.11115070876927,51.31666666666666,33.4,Moderate,yellow
2026-01-15 08:00:00+00:00,21.1,28.3,18.2,120.0,27.5,444.0,70,26,70,25.2,56.0,0.0,,246.0,16.2,,1016.4,,0.0,1.0,8,3,15,1,15,0,morning,winter,80.0,156.0,126.0,85.0,76.0,26.0,45.8,24.2,122.16666666666667,39.96706977834098,108.33333333333333,32.82552591376357,95.08333333333333,27.324008660431566,47.20000000000001,33.270833333333336,Moderate,yellow
2026-01-15 09:00:00+00:00,18.7,24.9,8.0,130.0,27.9,309.0,65,23,65,25.0,55.0,0.0,,247.0,16.2,,1015.4,,0.0,1.0,9,3,15,1,15,0,morning,winter,70.0,115.0,155.0,80.0,74.0,21.1,62.4,23.0,107.16666666666667,42.016266691208784,107.08333333333333,34.25693913337693,94.70833333333333,27.685311074202126,39.916666666666664,33.09166666666667,Moderate,yellow
2026-01-15 10:00:00+00:00,17.3,23.5,3.9,130.0,26.2,218.0,62,22,62,24.7,55.0,0.0,,251.0,15.5,,1014.8,,0.0,1.0,10,3,15,1,15,0,morning,winter,65.0,80.0,157.0,81.0,72.0,18.7,67.8,21.9,91.33333333333333,37.09267672555845,105.5,35.9684204925277,94.29166666666667,28.113866556445043,31.5,32.9,Moderate,yellow
2026-01-15 11:00:00+00:00,16.0,22.6,3.9,121.0,23.2,215.0,59,21,59,24.2,57.0,0.0,,251.0,14.4,,1014.5,,0.0,1.0,11,3,15,1,15,0,morning,winter,62.0,70.0,156.0,84.0,70.0,17.3,64.7,21.1,75.16666666666667,20.85585449380558,103.41666666666667,37.993918971170814,93.83333333333333,28.612351645166147,23.383333333333336,32.6875,Moderate,yellow
2026-01-15 12:00:00+00:00,12.3,17.1,10.0,104.0,18.5,377.0,51,16,51,23.4,61.0,0.0,,251.0,13.7,,1014.7,,1.0,1.0,12,3,15,1,15,0,afternoon,winter,59.0,65.0,115.0,93.0,67.0,16.0,41.2,19.6,64.5,9.894442884777636,99.91666666666667,40.866653072319856,93.16666666666667,29.439202887759052,18.566666666666666,32.38333333333333,Moderate,yellow
2026-01-15 13:00:00+00:00,15.5,19.8,28.3,78.0,18.6,807.0,58,18,58,21.5,70.0,0.0,,246.0,10.4,,1014.8,,0.0,1.0,13,3,15,1,15,0,afternoon,winter,51.0,62.0,80.0,103.0,72.0,12.3,26.0,22.2,60.833333333333336,6.493586579602556,96.16666666666667,42.586453956699415,92.58333333333333,30.010022480420368,16.816666666666666,32.104166666666664,Moderate,yellow
2026-01-15 14:00:00+00:00,25.4,29.5,53.4,43.0,18.8,1403.0,79,27,79,20.0,79.0,0.0,,239.0,11.2,,1015.4,,0.0,1.0,14,3,15,1,15,0,afternoon,winter,58.0,59.0,70.0,126.0,85.0,15.5,21.1,28.5,62.333333333333336,9.416297927890453,92.25,41.74625731727362,92.33333333333333,30.100796850157735,17.533333333333335,31.974999999999998,Moderate,yellow
2026-01-15 15:00:00+00:00,32.0,36.3,72.3,16.0,20.1,1938.0,93,34,93,19.3,83.0,0.0,,243.0,9.7,,1016.2,,0.0,1.0,15,3,15,1,15,0,afternoon,winter,79.0,51.0,65.0,155.0,90.0,25.4,18.7,30.7,67.0,15.786069808540887,87.08333333333333,36.82009908962387,92.45833333333333,30.09691471500513,19.75,32.02916666666667,Moderate,yellow
2026-01-15 16:00:00+00:00,39.3,44.7,78.6,7.0,23.5,2381.0,110,41,110,18.7,85.0,0.0,,270.0,9.0,,1016.3,,0.0,1.0,16,3,15,1,15,0,afternoon,winter,93.0,58.0,62.0,157.0,93.0,32.0,17.3,31.9,75.0,23.17757536931169,83.16666666666667,30.697448319581202,93.16666666666667,30.30951445778439,23.416666666666668,32.3375,Unhealthy for Sensitive Groups,orange
2026-01-15 17:00:00+00:00,46.8,53.1,78.5,6.0,27.8,2762.0,129,49,129,17.8,88.0,0.0,,330.0,7.6,,1016.3,,0.0,1.0,17,3,15,1,15,0,evening,winter,110.0,79.0,59.0,156.0,93.0,39.3,16.0,32.2,86.66666666666667,30.097618953445263,80.91666666666667,25.407437469920207,94.66666666666667,31.179238726053082,28.549999999999997,32.94583333333333,Unhealthy for Sensitive Groups,orange
2026-01-15 18:00:00+00:00,52.3,59.3,77.6,6.0,30.7,2953.0,142,53,142,16.9,91.0,0.0,,22.0,5.0,,1016.2,,0.0,1.0,18,3,15,1,15,0,evening,winter,129.0,93.0,51.0,115.0,92.0,46.8,12.3,31.7,101.83333333333333,31.42875541071876,83.16666666666667,29.556827647873273,96.75,32.630007528413586,35.21666666666667,33.80416666666667,Unhealthy for Sensitive Groups,orange
2026-01-15 19:00:00+00:00,55.3,62.9,77.5,5.0,30.8,2863.0,150,55,150,16.0,95.0,0.0,,50.0,3.2,,1016.0,,0.0,1.0,19,3,15,1,15,0,evening,winter,142.0,110.0,58.0,80.0,89.0,52.3,15.5,30.2,117.16666666666667,28.024394135588008,89.0,35.236860865241475,99.29166666666667,34.331477718251854,41.85,34.85,Unhealthy for Sensitive Groups,orange
2026-01-15 20:00:00+00:00,55.5,63.6,76.7,5.0,29.3,2583.0,151,55,151,15.3,97.0,0.0,,35.0,4.0,,1015.7,,4.0,1.0,20,3,15,1,15,0,evening,winter,150.0,129.0,79.0,70.0,85.0,55.3,25.4,28.1,129.16666666666666,23.455631875240034,95.75,38.84029070203003,102.04166666666667,35.750924787876365,46.86666666666667,35.99166666666667,Unhealthy,red
2026-01-15 21:00:00+00:00,55.1,63.6,75.6,6.0,27.7,2247.0,149,55,149,14.9,98.0,0.0,,29.0,5.4,,1015.7,,6.0,5.0,21,3,15,1,15,0,night,winter,151.0,142.0,93.0,65.0,80.0,55.5,32.0,26.1,138.5,16.208022704824526,102.75,40.33524287991624,104.91666666666667,36.66406446629174,50.71666666666667,37.199999999999996,Unhealthy for Sensitive Groups,orange
2026-01-15 22:00:00+00:00,53.0,61.7,74.6,8.0,26.0,1795.0,144,54,144,14.8,98.0,0.0,,48.0,5.4,,1015.4,,7.0,5.0,22,3,15,1,15,0,night,winter,149.0,150.0,110.0,62.0,81.0,55.1,39.3,26.4,144.16666666666666,8.232051182225026,109.58333333333333,39.745687778295,107.54166666666667,37.12959579712612,53.0,38.30833333333333,Unhealthy for Sensitive Groups,orange
2026-01-15 23:00:00+00:00,49.4,58.8,73.4,12.0,24.2,1287.0,135,53,135,15.2,97.0,0.0,,49.0,7.6,,1014.9,,7.0,5.0,23,3,15,1,15,0,night,winter,144.0,151.0,129.0,59.0,84.0,53.0,46.8,27.8,145.16666666666666,6.112828041649151,115.91666666666667,36.906413173503346,109.66666666666667,37.18305676171508,53.43333333333334,39.208333333333336,Unhealthy for Sensitive Groups,orange
2026-01-16 00:00:00+00:00,48.9,59.8,56.2,26.0,16.4,1046.0,134,53,134,14.8,99.0,0.0,,53.0,9.0,,1014.8,,8.0,5.0,0,4,16,1,16,0,night,winter,135.0,149.0,142.0,51.0,93.0,49.4,52.3,31.9,143.83333333333334,7.6267074591053055,122.83333333333333,30.92757914087612,111.375,37.32560899645875,52.86666666666667,39.916666666666664,Unhealthy for Sensitive Groups,orange
2026-01-16 01:00:00+00:00,54.7,66.1,57.1,19.0,18.3,1353.0,148,56,148,14.9,99.0,0.0,,53.0,8.3,,1015.0,,8.0,5.0,1,4,16,1,16,0,night,winter,134.0,144.0,150.0,58.0,103.0,48.9,55.3,36.2,143.5,7.341661937198275,130.33333333333334,23.887361943213,113.25,38.010582050609145,52.76666666666667,40.6875,Unhealthy for Sensitive Groups,orange
2026-01-16 02:00:00+00:00,63.3,73.6,58.1,11.0,20.9,1927.0,155,60,155,15.0,98.0,0.0,,39.0,7.6,,1015.6,,8.0,5.0,2,4,16,1,16,0,night,winter,148.0,135.0,151.0,79.0,126.0,54.7,55.5,45.8,144.16666666666666,8.280499179806275,136.66666666666666,18.509620758028987,114.45833333333333,38.884420895852394,54.06666666666666,41.416666666666664,Unhealthy,red
2026-01-16 03:00:00+00:00,76.8,85.4,56.6,13.0,23.7,2240.0,162,66,162,15.4,97.0,0.0,,42.0,9.4,,1015.9,,8.0,5.0,3,4,16,1,16,0,night,winter,155.0,134.0,149.0,93.0,155.0,63.3,55.1,62.4,146.33333333333334,11.039323650784585,142.41666666666666,13.839721051664036,114.75,39.22648838864311,57.68333333333333,42.016666666666666,Unhealthy,red
2026-01-16 04:00:00+00:00,74.0,81.5,51.2,33.0,27.0,2019.0,161,64,161,17.8,89.0,0.0,,44.0,9.0,,1016.7,,8.0,5.0,4,4,16,1,16,0,night,winter,162.0,148.0,144.0,110.0,157.0,76.8,53.0,67.8,149.16666666666666,12.416387021463658,146.66666666666666,10.377715051829151,114.91666666666667,39.421817692046275,61.18333333333333,42.275,Unhealthy,red
2026-01-16 05:00:00+00:00,66.6,74.5,43.3,62.0,30.5,1538.0,157,61,157,21.5,74.0,0.0,,347.0,7.9,,1017.1,,8.0,3.0,5,4,16,1,16,0,night,winter,161.0,155.0,135.0,129.0,156.0,74.0,49.4,64.7,152.83333333333334,10.496030995894127,149.0,9.115421498257746,114.95833333333333,39.46763028837322,64.05,42.354166666666664,Unhealthy,red
2026-01-16 06:00:00+00:00,37.8,53.9,34.7,87.0,31.7,1092.0,107,50,107,23.6,64.0,0.0,,279.0,11.2,,1017.1,,8.0,3.0,6,4,16,1,16,0,morning,winter,157.0,162.0,134.0,142.0,115.0,66.6,48.9,41.2,148.33333333333334,20.85825176439222,146.08333333333334,15.156506753526317,114.625,39.501031907269656,62.199999999999996,42.2125,Unhealthy for Sensitive Groups,orange
2026-01-16 07:00:00+00:00,24.6,38.5,24.6,103.0,28.9,757.0,77,36,77,24.7,58.0,0.0,,276.0,13.7,,1016.1,,8.0,3.0,7,4,16,1,16,0,morning,winter,107.0,161.0,148.0,150.0,80.0,37.8,54.7,26.0,136.5,35.84271195096861,140.0,24.936282437808902,114.5,39.61993349861642,57.18333333333333,42.15416666666666,Moderate,yellow
2026-01-16 08:00:00+00:00,21.7,32.9,13.8,114.0,23.9,456.0,71,30,71,25.1,55.0,0.0,,279.0,15.1,,1014.9,,8.0,3.0,8,4,16,1,16,0,morning,winter,77.0,157.0,155.0,151.0,70.0,24.6,63.3,21.1,122.5,42.88472921682159,133.33333333333334,31.546022176361845,114.54166666666667,39.57159627667379,50.25,42.17916666666667,Moderate,yellow
2026-01-16 09:00:00+00:00,19.5,28.5,6.6,119.0,20.1,259.0,67,26,67,25.1,53.0,0.0,,279.0,15.1,,1014.0,,7.0,3.0,9,4,16,1,16,0,morning,winter,71.0,107.0,162.0,149.0,65.0,21.7,76.8,18.7,106.66666666666667,42.921634016737784,126.5,36.358067755438995,114.625,39.46469253043465,40.699999999999996,42.2125,Moderate,yellow
2026-01-16 10:00:00+00:00,18.0,25.8,3.7,118.0,19.0,182.0,63,24,63,24.9,54.0,0.0,,265.0,14.4,,1013.4,,3.0,3.0,10,4,16,1,16,0,morning,winter,67.0,77.0,161.0,144.0,62.0,19.5,74.0,17.3,90.33333333333333,36.23626176451962,119.75,40.13641511373211,114.66666666666667,39.40720157828883,31.366666666666664,42.24166666666667,Moderate,yellow
2026-01-16 11:00:00+00:00,16.6,24.0,4.4,110.0,19.1,208.0,60,22,60,24.5,54.0,0.0,,263.0,14.0,,1013.2,,2.0,2.0,11,4,16,1,16,0,morning,winter,63.0,71.0,157.0,135.0,59.0,18.0,66.6,16.0,74.16666666666667,17.16294458030994,113.5,43.2634634851081,114.70833333333333,39.34626568288802,23.03333333333333,42.266666666666666,Moderate,yellow
2026-01-16 12:00:00+00:00,14.9,22.7,9.8,94.0,17.2,352.0,57,21,57,23.4,60.0,0.0,,261.0,13.0,,1013.1,,0.0,2.0,12,4,16,1,16,0,afternoon,winter,60.0,67.0,107.0,134.0,51.0,16.6,37.8,12.3,65.83333333333333,7.38692538657271,107.08333333333333,45.59397554568606,114.95833333333333,38.94084607136353,19.216666666666665,42.375,Moderate,yellow
2026-01-16 13:00:00+00:00,17.1,24.2,23.5,75.0,16.9,729.0,62,22,62,21.4,74.0,0.0,,259.0,10.8,,1013.4,,0.0,1.0,13,4,16,1,16,0,afternoon,winter,57.0,63.0,77.0,148.0,58.0,14.9,24.6,15.5,63.333333333333336,5.006662228150901,99.91666666666667,45.336034901677,115.125,38.694244600681856,17.966666666666665,42.44166666666666,Moderate,yellow
2026-01-16 14:00:00+00:00,23.1,29.9,42.4,48.0,16.4,1225.0,74,28,74,20.1,82.0,0.0,,247.0,11.5,,1013.9,,1.0,1.0,14,4,16,1,16,0,afternoon,winter,62.0,60.0,71.0,155.0,79.0,17.1,21.7,25.4,63.833333333333336,5.9805239458422745,93.16666666666667,42.318775831524306,114.91666666666667,38.91005979978949,18.200000000000003,42.34583333333333,Moderate,yellow
2026-01-16 15:00:00+00:00,27.1,34.3,56.1,28.0,16.0,1508.0,83,32,83,19.6,84.0,0.0,,243.0,13.0,,1014.1,,3.0,2.0,15,4,16,1,16,0,afternoon,winter,74.0,57.0,67.0,162.0,93.0,23.1,19.5,32.0,66.5,9.934787365622153,86.58333333333333,36.36296400893597,114.5,39.20736399331575,19.46666666666667,42.141666666666666,Moderate,yellow
2026-01-16 16:00:00+00:00,29.7,37.8,60.4,22.0,15.9,1386.0,88,35,88,19.2,85.0,0.0,,244.0,14.0,,1014.1,,3.0,2.0,16,4,16,1,16,0,afternoon,winter,83.0,62.0,63.0,161.0,110.0,27.1,18.0,39.3,70.66666666666667,12.956336930891819,80.5,27.90405640111107,113.58333333333333,39.57262631697815,21.416666666666668,41.74166666666667,Moderate,yellow
2026-01-16 17:00:00+00:00,31.7,41.3,59.5,22.0,15.8,1051.0,92,38,92,19.1,85.0,0.0,,242.0,14.8,,1014.3,,2.0,2.0,17,4,16,1,16,0,evening,winter,88.0,74.0,60.0,157.0,129.0,29.7,16.6,46.8,76.0,14.21267040355623,75.08333333333333,15.054195025932618,112.04166666666667,39.66652204333642,23.933333333333334,41.1125,Moderate,yellow
2026-01-16 18:00:00+00:00,32.9,44.4,55.7,26.0,15.2,754.0,95,41,95,19.1,85.0,0.0,,254.0,15.8,,1014.2,,1.0,2.0,18,4,16,1,16,0,evening,winter,92.0,83.0,57.0,107.0,142.0,31.7,14.9,52.3,82.33333333333333,12.404300329594905,74.08333333333333,12.999708621444222,110.08333333333333,39.28149986805566,26.933333333333334,40.30416666666667,Moderate,yellow
2026-01-16 19:00:00+00:00,33.1,46.2,48.5,32.0,13.5,577.0,95,43,95,19.0,85.0,0.0,,269.0,17.3,,1013.8,,0.0,2.0,19,4,16,1,16,0,evening,winter,95.0,88.0,62.0,77.0,150.0,32.9,17.1,55.3,87.83333333333333,8.183316361157427,75.58333333333333,14.336592300400577,107.79166666666667,38.44700380327798,29.599999999999998,39.37916666666667,Moderate,yellow
2026-01-16 20:00:00+00:00,31.2,44.7,38.4,42.0,11.3,437.0,91,41,91,18.9,88.0,0.0,,284.0,18.4,,1013.5,,1.0,1.0,20,4,16,1,16,0,evening,winter,95.0,92.0,74.0,71.0,151.0,33.1,23.1,55.5,90.66666666666667,4.58984386082861,77.25,14.906526941396208,105.29166666666667,37.45313496678979,30.950000000000003,38.36666666666667,Moderate,yellow
